Epochs,Train 1Perceptual_Loss,Train 0.09994527491494458kld_loss,Train Total Loss,Val 1Perceptual_Loss,Val 0.09994527491494458kld_loss,Val Total Loss,Train SI_SDR,Val SI_SDR
103,0.01529250829895787,0.0035401055370859894,0.01883261385712318,0.012770561972134263,0.003512000787209292,0.01628256281786929,15.774709813388778,17.015029323557034
104,0.015075896780386015,0.0035464607622469322,0.018622357528580068,0.010104575265667153,0.003437455655762651,0.013542030912523713,15.820795832347477,17.05474346973857
105,0.015432348155476592,0.0035444580756935234,0.018976806215839703,0.014317511311157154,0.0035008487534643113,0.017818360139050932,15.760473437760593,16.947100879064674
106,0.015291344497700327,0.0035295534360928996,0.01882089793666768,0.01447123325750476,0.0034437786006557,0.01791501183144219,15.830887230662489,16.813479626765016
107,0.015237359950301047,0.003546168811144039,0.018783528728229193,0.012699541320281277,0.0035995891670151893,0.016299130486660315,15.81937373845502,16.991238521096484
108,0.015076840876388288,0.003546345997180161,0.01862318689241208,0.01255625447696024,0.0034957424771865126,0.01605199692933693,15.865863316670694,17.028027237438764
109,0.01535314258216115,0.0035245170294906335,0.01887765964071569,0.015999009445961054,0.003414584919199592,0.019413594309179508,15.837987645336304,16.832512224958244
110,0.015171260597243066,0.003544061453642505,0.01871532207643626,0.01637245355367335,0.003318799840912345,0.01969125349827803,15.894827649753607,16.459829549320407
111,0.015192534339541394,0.0035383215989145886,0.018730855974865714,0.012653677392231881,0.003502367662973295,0.01615604514999142,15.916039557777479,17.18577330750846
112,0.015276163410834856,0.0035380466259244334,0.018814210031329767,0.013769392870732994,0.00343827110755924,0.017207663987198325,15.912982132863279,16.80937974439944
113,0.015000315236160213,0.0035621262211684747,0.01856244147968554,0.011742924808275178,0.0034710101292168343,0.015213934951487297,15.89951563077699,16.73175404241176
114,0.014970782002758629,0.0035355259991405514,0.018506307973793424,0.014415572977579031,0.0034232715327964453,0.017838844523098463,15.921202829018215,16.93710114525967
115,0.014796890459561259,0.0035544268113646567,0.018351317286256327,0.015840258685963563,0.00339474362674897,0.01923500222810468,15.974581463346755,16.921747859058485
116,0.014661640975757187,0.003554642710206195,0.018216283681492012,0.013542900149471284,0.003555407739356364,0.01709830787928541,15.97005670845754,16.93971510402492
117,0.014577194069740868,0.003554004266863211,0.018131198319357365,0.01300715745676085,0.0034251107625622567,0.016432268214233912,15.989248369946893,16.635486399541136
118,0.014757016140952277,0.003553459256956423,0.018310475408448358,0.011181849604625194,0.0035257299947221584,0.014707579592985858,15.925009679074805,17.25142993822775
119,0.014787197868059937,0.0035648830586326383,0.01835208089156038,0.013143096139522198,0.0034527638558135496,0.016595860044955394,15.999965599698458,17.09317714920461
120,0.014499695086915593,0.0035573163089586426,0.018057011443462393,0.014848865611896,0.003397035792907649,0.018245901357728602,16.034570384581556,16.81275337511073
121,0.014784785319089031,0.0035619574841060796,0.018346742783073945,0.012881383075903021,0.0035117305675267034,0.016393113670147997,15.954877648006905,16.942954350038956
122,0.015096239051276968,0.003555114685068487,0.018651353731874085,0.01813856573887373,0.003325558504817468,0.021464124235421256,16.00634296637013,16.649283367427973
123,0.014771873074544105,0.0035642549275472983,0.018336128012950446,0.01484491607896943,0.003544865376468687,0.01838978145098507,15.985491962589844,17.254137351864674
124,0.01452729878282821,0.0035508729214684216,0.018078171702380328,0.01317134817115596,0.003457710291946032,0.016629058496181758,16.07537935398243,16.98379758928643
125,0.014878721663725801,0.003552931867762174,0.018431653557358048,0.009784102156157784,0.0036104544195667155,0.013394556596081277,16.043435345951913,17.38115973550765
126,0.014417949197775542,0.0035603938602544725,0.01797834304972604,0.015754883798460167,0.0034334326437750803,0.019188316457502828,16.052552299734987,16.93639589007435
127,0.014741868725422111,0.0035489489105932507,0.018290817637931663,0.014349329850224198,0.0034938024470195827,0.017843132390757726,16.009850245607897,16.85587193535977
128,0.014143725120001288,0.0035872643216882305,0.017730989465323903,0.010180320644171023,0.003685829277364079,0.013866149886546891,16.093581862900972,17.587673182044526
129,0.014670609509309214,0.0035723898200821567,0.018242999330030138,0.01309849130742944,0.0035257696535417942,0.016624260932980667,16.086228230035516,16.761031473920646
130,0.01450266357925203,0.0035600207975346326,0.018062684420542218,0.013249666692149607,0.0034761192465374052,0.016725785923419428,16.092975316878373,17.123973710940835
131,0.014406273178551832,0.0035709569109948695,0.017977230069425535,0.013208561459851395,0.0035678666457788295,0.016776428122806254,16.098050848773806,17.133543843128642
132,0.01418050633620762,0.0035917882712376502,0.01777229461287479,0.009458889734366389,0.0036464006044581287,0.013105290323556935,16.08594224220768,17.242201012991817
133,0.014564757113982457,0.003571855131375753,0.018136612243122525,0.011140705971810662,0.0034757812858604996,0.014616487288206328,16.150828276478542,17.2480548118633
134,0.01448415259004089,0.0035767105880061827,0.018060863159842205,0.01455758123460119,0.003462657423389699,0.018020238676439218,16.139497352071587,16.969618896317613
135,0.014027661475926555,0.0035838694883375054,0.017611530958195773,0.0131260699521282,0.0034359173449723286,0.01656198730600662,16.141045268834535,16.989682223627476
136,0.01414075017803245,0.003589660234925617,0.017730410394753204,0.013382837728500529,0.00352403057212407,0.016906868338157407,16.23455022097615,17.29380919242817
137,0.01403743437387877,0.00358788345509882,0.017625317829616356,0.013890102762688216,0.003548394428067357,0.01743849721111235,16.182391058433858,17.14126914707038
138,0.0142715400933136,0.003578205831829249,0.017849745958358743,0.011810545066544593,0.0034637518024804893,0.015274296855665948,16.148233276989888,17.02588852116319
139,0.014168029766662663,0.0035702783466841827,0.017738308123886503,0.015155009027122636,0.003612295749897514,0.018767304820278302,16.174741750881996,17.24999255821353
140,0.014133556803435456,0.0035739146337163507,0.017707471457272972,0.011701242881190907,0.003499826499708811,0.015201069414615631,16.200252909719207,17.12468730947359
141,0.01417372388885304,0.003579270894369634,0.01775299478194514,0.011569078161783231,0.0036363471999174097,0.015205425340071565,16.171808055725936,17.128651816988253
142,0.013925054415278597,0.0035888503234710835,0.017513904752483173,0.011870586244603161,0.003664467691143598,0.015535053972643419,16.218830556045344,17.05070251714988
143,0.013855281968144968,0.003590590740516986,0.01744587271536901,0.01231306041158288,0.0035082362763980616,0.01582129670642927,16.213681362293386,17.18392699924323
144,0.013865345789423654,0.003593999379543161,0.01745934519707257,0.010985708095723652,0.0035541826392182967,0.014539890739394993,16.199615853313556,17.252977913194666
145,0.0138876186683774,0.003600297301218159,0.017487915986522887,0.011997095377902027,0.0035070837717096175,0.015504179166151526,16.212472907800244,16.99549289870132
146,0.013683562670337402,0.003585524137153588,0.01726908680301962,0.011312197219539698,0.0035478556655917336,0.01486005284187328,16.273026560559686,17.24706251113141
147,0.013942871378180259,0.003595330823335505,0.01753820222770522,0.011603612702115964,0.0035235546217579905,0.01512716733468849,16.27244422399785,17.016955021300603
148,0.013911358259659163,0.0035841978501288327,0.017495556114898135,0.013679931245622088,0.0034860668600857504,0.017165998088531805,16.25287190190068,17.20140998611033
149,0.013905697101688801,0.0035875786044117478,0.017493275717278975,0.014014855047555569,0.00352568854005305,0.01754054359715086,16.23411622459506,17.105160077412922
150,0.013690878886254237,0.0035878493765494255,0.01727872827334332,0.011958572117845869,0.003666957538152531,0.015625529607014903,16.199439944226718,17.405539653340323
151,0.013806030291563158,0.0036027938151790852,0.017408824141235672,0.014045971425382492,0.0035140988508575275,0.01756007027369542,16.282467479077877,17.28517883592616
152,0.013783657035454392,0.003601671559340097,0.017385328566688733,0.015260061427258729,0.0034881555061797545,0.01874821694425302,16.279059152380757,17.077380930791136
153,0.013655353638385671,0.0035983384577289164,0.017253692063856844,0.014308085016234488,0.0035356757570760415,0.017843760807026442,16.280107333336346,17.198822941285012
154,0.013859783170236319,0.0036033144315247346,0.017463097604316122,0.016302335903028157,0.0035870062051178084,0.019889342127866597,16.214720550060925,17.074251862822987
155,0.013748806546760316,0.00358222518052359,0.01733103173622665,0.014260809176443704,0.003579645243961914,0.017840454449032338,16.24801202860389,17.212660971886475
156,0.013685386498881548,0.0035946198955653505,0.01728000642223327,0.015547776350476702,0.0034996206653329846,0.01904739699545291,16.29293973750048,17.10698647837821
157,0.013708178753695044,0.003605534786304819,0.017313713555969043,0.0112832346829316,0.003479925668772941,0.014763160372061318,16.345280112225986,16.974677909267406
158,0.013556841332899772,0.0035968348741613134,0.01715367620833862,0.01245763605521595,0.003487181220626041,0.01594481730192411,16.362170597489804,17.24036367343423
159,0.0137153395403059,0.003609617747908103,0.017324957276077427,0.013579287138752272,0.0036489303711079103,0.017228217518130123,16.3475826077664,17.349092832679958
160,0.013806213224907144,0.00360063971492969,0.017406852932491012,0.013708598934663613,0.0035267154396068853,0.01723531434627993,16.340357369683243,17.01529954170269
161,0.013431397359307207,0.0036007212158752446,0.017032118598497452,0.013809162260750766,0.003481125136547279,0.01729028742974166,16.329235884060747,17.149776578600942
162,0.013626650095226138,0.0036012069555318854,0.017227857065769053,0.012298732723715039,0.0035187042651626745,0.015817437025774372,16.318023653514427,17.06203717612178
163,0.013679950586833132,0.003609257564331892,0.01728920816394037,0.014072337841788114,0.0034589328258578245,0.017531270649833758,16.361302118733096,16.960948011262822
164,0.013590041768388371,0.003608413567620908,0.01719845533984188,0.012194683795662525,0.0036320666842356,0.015826750470355887,16.338745282674196,17.32630719252623
165,0.01346422819706863,0.0036136499936315542,0.017077878189103265,0.014024135893302375,0.0034405923559192994,0.017464728321106543,16.311306973053103,17.083891957184004
166,0.013241803612744,0.003597251112114214,0.016839054736356024,0.011992228940088567,0.0035939406676095773,0.015586169617240382,16.340143690383975,17.483162713181127
167,0.013508593905666033,0.0035942239547595485,0.01710281786298065,0.015088213681462195,0.0035077040923423455,0.018595917804339706,16.345197516050195,17.12566266815519
168,0.01337066884644442,0.003613919651120472,0.01698458851513099,0.012760185056411829,0.0036172847355120494,0.016377469720675157,16.357646390734384,17.322769295322438
169,0.01324620831499722,0.003615036060642681,0.016861244360309488,0.015019289464715237,0.003564854282911236,0.01858414373426734,16.330712566977503,17.24696469958363
170,0.013196225985833565,0.0036107802029637765,0.016807006189116725,0.010609786181400219,0.0035827841362890485,0.014192570308783178,16.373409374587656,17.42810723560104
171,0.01317188519772413,0.0036106173690684416,0.016782502562001818,0.011203591701640783,0.003609593827251976,0.014813185524439713,16.379867526238836,17.507597579330696
172,0.013004804479114108,0.0036364599860519865,0.016641264483690344,0.012284520827742711,0.0035690437936188417,0.015853564618816957,16.39268794471835,17.289279182100557
173,0.013230982104978117,0.003627399793559039,0.016858381893746402,0.012381372942787702,0.0036117876797171484,0.015993160600239625,16.415940011316202,17.18530949868791
174,0.013412664307789833,0.0036215289219299176,0.017034193245369547,0.014662861905462754,0.003490731795063965,0.018153593679533793,16.402745115413587,17.004470559417225
175,0.013314386984954277,0.0036285056116823386,0.016942892618354702,0.013051792142067939,0.00371480092108555,0.0167665930078085,16.416685672126842,17.43632780398176
176,0.013083195741146558,0.0036104859858342485,0.01669368173783985,0.013915307542482198,0.003559323133330772,0.017474630679629864,16.390952800363507,17.319995312091432
177,0.012952027487247896,0.0036393789589195544,0.016591406423491214,0.0096896446788368,0.0037088750313224446,0.013398519706978498,16.4713407700935,17.50835225360641
178,0.013102642889677538,0.0036278822729479015,0.016730525162944824,0.013879209240297966,0.003463914656701187,0.017343123931987364,16.437446051991362,17.187146457818038
179,0.012968115143181528,0.0036417412618239024,0.016609856391271938,0.014378260098438445,0.003599145683164764,0.017977405856032677,16.44705143615869,17.302803294906198
180,0.013294051764136889,0.0036290802888122526,0.016923132072750924,0.01187747087879259,0.003676223987840686,0.015553694872358621,16.411780306341225,17.382763195558976
181,0.013000100462688504,0.003624089808932752,0.01662419025692961,0.013005875221509589,0.0034882125382367625,0.01649408776801629,16.447173154566677,17.312223611633634
182,0.01285318269704779,0.0036332816491095126,0.016486464345518537,0.01371840973349054,0.003482364544955393,0.017200774286715875,16.501643439215723,17.258644348936656
183,0.012962337389118223,0.0036526349764726086,0.01661497236718775,0.0099713971706036,0.0037031437847966867,0.013674540918503628,16.52804242305468,17.39622796168093
184,0.012963328705346838,0.0036343240989717067,0.016597652773338335,0.011636101396479567,0.0034907626947438945,0.01512686412812012,16.470339819564085,17.216276317346292
185,0.012909114044619563,0.003631986534243401,0.01654110058365372,0.010955276588598887,0.003596926165892249,0.01455220275003809,16.473977304780433,17.373488520012526
186,0.013045805876254422,0.003621784596804872,0.016667590466352238,0.01124600276269548,0.003515597792912295,0.014761600567058462,16.46312528578833,17.320101169940553
