Epochs,Train 1Perceptual_Loss,Train 0.001kld_loss,Train Total Loss,Val 1Perceptual_Loss,Val 0.001kld_loss,Val Total Loss,Train SI_SDR,Val SI_SDR
838,0.07955896282050977,0.00569645591196384,0.08525541868053785,0.08436647099706363,0.0057085702925006735,0.09007504117095246,3.6260677598318214,2.6067460044375004
839,0.07968199978950513,0.005699369631661895,0.08538136934062258,0.08917959137064106,0.005615811723829159,0.09479540297585838,3.60940304528112,2.614041190524146
840,0.0796646243401421,0.005681492253127446,0.08534611668261666,0.08400672965173452,0.0056082848266188826,0.08961501435710574,3.608789788978086,2.5490211982209727
841,0.07938376990180385,0.005705945902822683,0.08508971586668536,0.08533108779141363,0.0055543173930414445,0.09088540512295264,3.6292078161087513,2.6001968831386204
842,0.07971841547750852,0.0057042096321169985,0.0854226251296516,0.08520064147997577,0.005752132492983397,0.09095277381393145,3.615907895288981,2.613105529659199
843,0.0795566711683946,0.00571115072865025,0.08526782191839133,0.08455811516153362,0.005698191306009045,0.09025630638143926,3.6237040947707255,2.6077647321066766
844,0.07961876879116989,0.005689921415417978,0.08530869010117588,0.08486553749667024,0.005779085362786954,0.09064462260114697,3.6000009226227188,2.646381713309378
845,0.07949621215047198,0.0056978809257303776,0.08519409288650481,0.08541862019249853,0.005779363909068535,0.09119798399789153,3.62380905418405,2.6594950084416373
846,0.07966242256505672,0.005689684504956458,0.08535210701455635,0.08499943900783107,0.005747424833968563,0.09074686378381162,3.6180732437816143,2.5930711919406675
847,0.07944447515859834,0.005699108358048297,0.08514358347285335,0.08583996611524303,0.005669614481124676,0.09150958039428828,3.6285618648130185,2.613022684826041
848,0.07948253666436289,0.005698018740565078,0.08518055547556941,0.08515195497223792,0.005636844245435775,0.09078879901120122,3.6028472125417568,2.5573469859249185
849,0.07962578735428745,0.005694858414483642,0.08532064588342587,0.08689487269323952,0.005560061051773856,0.0924549336773607,3.637151085319163,2.606757054323295
850,0.0795278778644754,0.005699856250127865,0.08522773403603942,0.08595204361064254,0.005626388525871454,0.09157843234122924,3.6125125225865773,2.5740390950778744
851,0.07956056368655202,0.0057011174651158585,0.08526168118753877,0.08647114938863043,0.005593379665130995,0.09206452908802708,3.6261536221817448,2.563020111817234
852,0.07970553693944317,0.0056940719193914495,0.0853996087457203,0.08366729495519737,0.00566003044346734,0.08932732520800717,3.6223085431667266,2.5727063333369653
853,0.07943456656949169,0.0057022159526103474,0.08513678256457492,0.08508863917920949,0.005739777844469502,0.0908284170799098,3.626117749368536,2.6512491572577996
